response_id,submitted_at,language,anonymity,respondent_types,may-3-9,may-10-16,may-17-23,may-24-30,may-31-jun-6,jun-7-13,jun-14-20,jun-21-27,jun-28-jul-4,jul-5-11,sep-6-12,sep-13-19,sep-20-26,sep-27-oct-3,oct-4-10,oct-11-17,comment
f25c8a3a-77f7-4365-ae91-fc0973445deb,2026-08-25T12:12:21Z,fr,Anonymous,want-to-come|builder-barrio,cannot,cannot,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,
88bcb7c0-b7b3-4a8d-9db3-0d39e2cf6099,2026-08-25T12:18:04Z,fr,Anonymous,want-to-come|strike|other-burns,event|org-strike,event|org-strike,event|org-strike,event|org-strike,cannot,cannot,cannot,cannot,cannot,event|org-strike,cannot,cannot,cannot,cannot,cannot,cannot,Rentrée en septembre ou octobre impossible pour moi étant formatrice en santé et idem pour juin- début juillet
941680ce-bb03-4c95-a7da-290baa20c712,2026-08-25T12:18:39Z,en,Anonymous,want-to-come|strike,cannot,event|org-strike,event|org-strike,event|org-strike,event|org-strike,event|org-strike,event|org-strike,event|org-strike,cannot,cannot,event,event,cannot,cannot,cannot,cannot,
51cb6e83-4c5e-4572-afb0-1d6be865da99,2026-08-25T12:22:19Z,en,Identified,want-to-come|builder-barrio|strike|other-burns,cannot,cannot,cannot,cannot,build-event|cannot,build-barrio|build-event,build-barrio|event,event|org-strike,org-strike,cannot,build-event,build-barrio|build-event,build-barrio|build-event|event,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,"- I want to participate to AfrikaBurn, Crème Brûlée, Borderlands
- September looks like the best bet for weather and other burns.
- June looks like the best bet for parent burners with children and students
- Burning Man (BRC) dates to consider. Perhaps they'll end up changing their dates themselves?"
62f06e75-3940-4c21-b66e-5436d1d406af,2026-08-25T12:23:57Z,es,Anonymous,builder-barrio|other-burns,event,event,event,event,event,cannot,cannot,cannot,cannot,cannot,event,event,event,event,event,event,
c1129a0f-5a18-4e18-bf0d-ef5df1e21778,2026-08-25T12:27:09Z,en,Identified,want-to-come|strike,build-event|event,cannot,cannot,event|org-strike,build-event|event|org-strike,build-event|event|org-strike,event,event,event,event,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,cannot,cannot,cannot,"Plan to join for part of build only, but full strike"
abe7419e-10a1-465a-996a-f83fa95305cb,2026-08-25T12:28:49Z,en,Anonymous,want-to-come|strike|other-burns,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|event|org-strike,cannot,build-barrio|event|org-strike,cannot,cannot,build-barrio|event|org-strike,cannot,cannot,cannot,No
2c62c28f-ae97-45bd-823f-f8756a7eb9ea,2026-08-25T12:29:52Z,en,Anonymous,want-to-come|builder-org|builder-barrio|other-burns,build-barrio|build-event|cannot|event|org-strike,build-barrio|build-event|event,cannot,build-barrio|event|org-strike,build-barrio|build-event|cannot|event|org-strike,build-barrio|build-event|event,build-barrio|build-event|event,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,"No for me: 
- Overlap with Norway day (May 17th — everyone should experience this at least once)
- Glastonbury end of June — many UK burners have struggled with the overlap before (they’re last weekend of June, we were first full week of July, this is not always a week apart and build weekend was Glasto several years recently.) "
0df2d53f-b3d7-46ce-9207-10d2704d9324,2026-08-25T12:31:06Z,it,Anonymous,want-to-come|builder-barrio|other-burns,event,cannot,cannot,build-event,event,cannot,cannot,build-event,event,event,cannot,cannot,cannot,cannot,cannot,cannot,"Penso che siamo tutti abituati alle date, come le abbiamo sempre fatte"
279a1fda-a52d-4d9d-9f25-2779b9bae04c,2026-08-25T12:33:47Z,en,Identified,builder-barrio,cannot,cannot,cannot,cannot,event,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event,event,event,build-barrio|build-event|event,event,cannot,cannot,cannot,cannot,earlier seems better than later in terms of the work year and the pressure of starting back with force at the start of September. Cavest: doing it in the desert with some heat seems to be an important part of the experience for many
9be37d7e-9cf9-4547-bd80-90364c62371f,2026-08-25T12:36:18Z,it,Anonymous,want-to-come|other-burns,cannot,cannot,cannot,cannot,cannot,build-barrio|event,cannot,cannot,cannot,cannot,cannot,build-barrio|event,cannot,cannot,event,cannot,too hot in july and fire risks
a2aac198-bd03-4c2b-b71a-29db03b19400,2026-08-25T12:51:10Z,en,Identified,want-to-come|builder-barrio,event,event,event,event,event,event,event,event,build-barrio|event,build-barrio|event,cannot,cannot,event,event,event,event,
24ab4d2c-47a3-42b5-bac0-adc4fe022441,2026-08-25T12:55:01Z,en,Anonymous,want-to-come,event,event,event,event,event,event,event,cannot,cannot,cannot,event,event,cannot,cannot,cannot,cannot,
7a8fbaa4-62ba-49a6-81b0-094093de770f,2026-08-25T13:04:22Z,fr,Anonymous,builder-barrio,event,event,event,event,event,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,
d0fba855-3b41-4ae8-b6d3-1f8d21b11b08,2026-08-25T13:04:44Z,en,Identified,want-to-come,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,event,event,event,event,cannot,cannot,cannot,cannot,
784b6423-9dea-4c7e-976e-c4e13d968e51,2026-08-25T13:04:45Z,en,Anonymous,builder-barrio,cannot,cannot,cannot,cannot,cannot,build-barrio|event,build-barrio|event,build-barrio|event,cannot,cannot,build-barrio|event,build-barrio|event,cannot,cannot,cannot,cannot,I would hope Nowhere is still warm and not too wet. I am up for the experiment. I can't commit to event build or strike at this time due to family obligations. (It seems it is required to put cannot come for the dates I don't vote for based on weather)
c39f23ea-57f1-4356-8341-1af46b185058,2026-08-25T13:22:00Z,en,Identified,want-to-come|builder-org|other-burns,cannot,cannot,cannot,cannot,build-event|event,build-event|event,cannot,cannot,cannot,cannot,build-event|event,build-event|event,cannot,cannot,cannot,cannot,"One thing worth keeping in mind when choosing the dates: the Monegros can get really, really cold in both May and October — especially at night. Given that we’ll be living outdoors in the desert, weather and nighttime temperatures should definitely be part of the equation."
2dd1c805-1b5e-451e-adb5-15edc2bee931,2026-08-25T13:31:40Z,en,Anonymous,want-to-come|builder-barrio|strike|other-burns,build-barrio|event,event,event,event,event,event,event,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,cannot,cannot,cannot,cannot,cannot,cannot,"- Early May can be interesting for France because there are a lot of Unworked day. Some of them fixed (1st of May, 8th of May), some of them depend on the year (Ascension Day, 6th of May in 2027).
- In general: easier to take more time off (build/strike) when other people are off too. Hence July. But this is the core moment for wildfire risks..."
244d4e9e-e9e7-4562-a83a-b7b8c430c718,2026-08-25T13:49:33Z,fr,Identified,want-to-come|builder-barrio,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,
529a0e2a-6fc0-451f-bc0f-9e6fc4ab3516,2026-08-25T14:01:39Z,en,Identified,want-to-come|builder-barrio|strike,cannot,cannot,cannot,cannot,build-barrio,build-barrio|event,build-barrio|event,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,event|org-strike,event|org-strike,cannot,cannot,cannot,cannot,
8589e171-afca-409d-a68b-a9eb8e4a6d5f,2026-08-25T14:04:08Z,en,Anonymous,want-to-come|builder-barrio,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|build-event|event,build-barrio|build-event|event|org-strike,event|org-strike,org-strike,org-strike,org-strike,
3041c25e-69d4-45f2-b882-ff2a475e6041,2026-08-25T14:43:36Z,es,Anonymous,want-to-come,event,event,event,event,event,event,event,event,cannot,cannot,event,event,cannot,event,event,event,
95d69167-0691-4ed3-9b63-fbac40de5a7d,2026-08-25T14:50:20Z,en,Anonymous,builder-barrio,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio,build-barrio|event,build-barrio|event|org-strike,build-barrio|event|org-strike,event|org-strike,org-strike,cannot,cannot,cannot,
32c3b07d-8a5c-40ba-95df-60439b7946e6,2026-08-25T14:50:49Z,it,Anonymous,want-to-come,cannot,cannot,cannot,cannot,event,event,cannot,cannot,cannot,cannot,cannot,event,cannot,cannot,cannot,cannot,
9f405a6b-8170-458c-b69c-9cc48b429e24,2026-08-25T14:52:09Z,en,Identified,want-to-come|builder-barrio,cannot,cannot,cannot,cannot,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,cannot,cannot,build-barrio|event,build-barrio|event,build-barrio|event,cannot,cannot,cannot,
ddda6124-c39a-4eb1-985f-ca5118170ab9,2026-08-25T14:52:54Z,en,Anonymous,want-to-come,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,cannot,cannot,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,cannot,"I dont have specific plans, but i'd welcome Elsewhere to be in a less problematic weather"
c261152b-bf3e-4cf3-bbd7-9a0ee0d44ef5,2026-08-25T14:53:07Z,en,Anonymous,want-to-come|builder-barrio|other-burns,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,Don't clash with Burning Nest!!
0907d74d-fb83-4f33-b6a8-e3bf72683c56,2026-08-25T14:54:48Z,en,Anonymous,want-to-come|other-burns,cannot,cannot,cannot,cannot,event,event,event,event,cannot,event,event,event,cannot,cannot,cannot,cannot,
862442e0-7577-4806-b840-c31d05cc92c3,2026-08-25T14:56:08Z,en,Anonymous,want-to-come,cannot,cannot,build-barrio|build-event|org-strike,build-barrio|build-event|org-strike,build-event|event,build-barrio|build-event|event|org-strike,cannot,cannot,cannot,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,cannot,cannot,
9d14440f-db4b-454d-817a-c51ef5a1e114,2026-08-25T14:57:30Z,es,Anonymous,want-to-come|strike,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-event,event,org-strike,cannot,cannot,cannot,cannot,cannot,
bbfc4135-9195-42f9-8838-0fdbae17412f,2026-08-25T14:59:05Z,en,Identified,want-to-come|builder-org,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,cannot,
b7dfba97-79c6-4664-ac48-4f5fa931c2f5,2026-08-25T14:59:47Z,en,Anonymous,want-to-come|builder-barrio|strike|other-burns,cannot,cannot,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,cannot,cannot,cannot,cannot,cannot,build-barrio|event|org-strike,cannot,cannot,build-barrio|event|org-strike,build-barrio|event|org-strike,"Rather in SPRING, than in OCTOBER. Also, don´t forget about the Burning Man week. People need time to recover and / or still traveling after the journey. Beginning of June would be purrrrrrfect!"
f20670b5-9ae8-4c50-9c5b-1c93897560f0,2026-08-25T15:00:08Z,en,Anonymous,want-to-come|builder-barrio|other-burns,cannot,cannot,cannot,cannot,cannot,event,event,cannot,cannot,cannot,event,build-barrio|event,build-barrio|event,build-barrio|event,cannot,cannot,
0f6ac967-b7d7-44c2-9a43-4d2b6a2ca5b0,2026-08-25T15:02:43Z,en,Identified,want-to-come|other-burns,event,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,event,cannot,event,event,cannot,cannot,cannot,
cbe31d33-9a6d-4296-992c-3173d67ac4bf,2026-08-25T15:03:03Z,en,Anonymous,want-to-come|builder-barrio,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,event,event,cannot,cannot,cannot,cannot,cannot,cannot,
e303eebe-3a66-4e77-861d-e395a8fd2c0b,2026-08-25T15:03:07Z,fr,Anonymous,want-to-come,cannot,cannot,cannot,cannot,event,cannot,cannot,cannot,cannot,event,cannot,event,event,event,event,event,
1d4f219f-f23c-44f4-9d02-5cd59ef4cd40,2026-08-25T15:04:16Z,en,Identified,want-to-come|builder-barrio|strike|other-burns,cannot,cannot,cannot,cannot,event,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,event,event,cannot,cannot,cannot,"The heat is part of the magic, beginning of May and end of September are too cold.
Safety third (of course).
Nordic Midsummer is ~26.6 which might reduce the amount of Burners"
e9c15ee2-c994-4e3e-ac86-9d8c250a1c14,2026-08-25T15:05:56Z,en,Anonymous,want-to-come|builder-barrio|other-burns,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,
9faf18f9-1f19-46ef-aead-060bf80e40a6,2026-08-25T15:06:26Z,en,Identified,want-to-come|builder-org|other-burns,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,cannot,cannot,cannot,cannot,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,
bd212969-0e65-4c83-985a-9391279e9377,2026-08-25T15:09:25Z,es,Anonymous,want-to-come,cannot,cannot,cannot,event,event,event,cannot,cannot,cannot,cannot,event,event,cannot,cannot,cannot,cannot,
bebf6b53-8b2b-431d-a375-ace7d0864590,2026-08-25T15:09:54Z,en,Anonymous,want-to-come|builder-barrio|other-burns,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,
029345bc-f233-4ae6-827f-fe460237f017,2026-08-25T15:09:56Z,en,Identified,want-to-come|builder-barrio|other-burns,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event,build-barrio|build-event|event,
4735aa88-9f6d-436a-9b96-2eccc2e03e0f,2026-08-25T15:10:45Z,en,Identified,want-to-come|strike|other-burns,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,
400fa890-2e21-47a4-9ace-825847f64753,2026-08-25T15:11:28Z,fr,Identified,want-to-come,cannot,cannot,cannot,cannot,event,event,event,event,event,event,event,event,cannot,cannot,cannot,cannot,
7e13221d-e106-4534-a0d1-461da78a0219,2026-08-25T15:12:02Z,en,Identified,want-to-come,cannot,cannot,event,event,event,event,build-barrio|event,event,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,I am fully in support of moving the dates to ones with less fire risk
d4be60b0-84f7-4e29-884b-51265d3441e9,2026-08-25T15:13:26Z,fr,Anonymous,want-to-come|builder-barrio,event,cannot,cannot,event,event,event,event,event,event,event,event,event,event,build-barrio|event,build-barrio|event,build-barrio|event,"I would like to experience new conditions for the future of Nowhere/Elsewhere, such as colder nights, including if it gets very cold, a new kind of extremes. And this happens in late Autumn.
For the heat waves we've had in 2025 and 2026, it's probably getting worse. I am OK with having a Nowhere during heat waves, but I suffer from the risk of fires and the negative impact a community of Nobodies could eventually have on the environment. At some point, keeping the same dates for Nowhere when the risk of wildfires is becoming higher, doesn't match the basic principles of Nowhere anymore"
cc7fd50e-d83f-4f18-b19f-5530631410ad,2026-08-25T15:14:48Z,en,Identified,want-to-come|other-burns,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,event,event,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,event,
520f6527-a2ba-4979-ad5f-824de104d96a,2026-08-25T15:17:45Z,en,Identified,strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,cannot,cannot,cannot,build-barrio|build-event|event|org-strike,cannot,cannot,cannot,cannot,cannot,It must be not so hot+ not rainy =)
d44b24b2-da67-4a1f-94e3-ad9f32145a8c,2026-08-25T15:19:03Z,en,Anonymous,want-to-come|other-burns,build-event,build-event,event,event,event,event,event,event,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,
f6092ea8-4bf7-4f14-90fa-f30dd5709d47,2026-08-25T15:19:12Z,es,Anonymous,want-to-come|strike|other-burns,event|org-strike,event|org-strike,event|org-strike,event|org-strike,event|org-strike,event|org-strike,event,event,cannot,cannot,event,event,event,event,event,event,
c1e21e4e-b77e-40c8-933e-ba81e57809b9,2026-08-25T15:22:46Z,fr,Anonymous,want-to-come|other-burns,event,event,event,event,event,event,cannot,event,cannot,cannot,event,event,event,event,event,event,
fdfb03a3-4d4d-4111-9fe7-3aecaea94d00,2026-08-25T15:25:01Z,en,Anonymous,want-to-come|other-burns,event,event,event,event,event,event,event,cannot,cannot,cannot,event,event,event,event,event,event,
89703779-245c-4de6-9cdf-bb1722273a01,2026-08-25T15:25:20Z,en,Anonymous,want-to-come|other-burns,cannot,cannot,event,event,event,event,org-strike,org-strike,org-strike,org-strike,event,event,event,event,event,event,
3b501c96-65fb-4a6d-a245-06a89b2568c0,2026-08-25T15:28:46Z,en,CompletionTracked,want-to-come|other-burns,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,cannot,cannot,event,event,build-barrio|build-event|event,cannot,event,cannot,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,
cd06b838-ae5c-433f-9f01-36e6e49acca4,2026-08-25T15:31:21Z,en,Anonymous,want-to-come|other-burns,event,event,event,event,event,event,event,cannot,cannot,cannot,event,event,event,event,event,event,
4d7dc45a-feb9-4244-ab24-cc15a9db059c,2026-08-25T15:33:14Z,en,Identified,want-to-come|builder-barrio|other-burns,cannot,cannot,cannot,cannot,build-barrio|build-event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,org-strike,cannot,cannot,cannot,cannot,cannot,cannot,cannot,
038e7f7b-c1cc-4f3e-b8ff-ade160d7b077,2026-08-25T15:38:26Z,en,Identified,want-to-come|builder-barrio,cannot,cannot,cannot,cannot,cannot,build-barrio|event,build-barrio|event,build-barrio|event,cannot,cannot,build-barrio|event,build-barrio|event,cannot,cannot,cannot,cannot,
afbe646e-0723-4129-aaf6-ff86c2b366d4,2026-08-25T15:38:57Z,es,Anonymous,want-to-come|builder-org|other-burns,cannot,cannot,cannot,cannot,event,event,event,event,build-event|event,build-event|event,event,event,event,cannot,cannot,cannot,What's a wet desert? No point in having a burn in mild weather. Go to kindergarten if you're so fragile.
467cae65-973f-41be-9e41-a16c43375f6a,2026-08-25T15:43:01Z,en,Anonymous,other-burns,event,event,event,event,event,cannot,cannot,cannot,cannot,cannot,cannot,event,event,event,cannot,cannot,
2b541dc6-9ff1-4ca2-8c1e-acef40527c27,2026-08-25T15:44:44Z,en,Identified,want-to-come|builder-barrio|other-burns,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,"The only dates I LIKE are early to mid September. To keep as much of the hot desert vibe as possible, while also being able to go to Kiezburn in June.

But I'll come no matter when it is."
16cd5508-f575-4405-8653-d34f51597c92,2026-08-25T15:45:49Z,en,Anonymous,want-to-come|builder-barrio,cannot,cannot,build-barrio|event,build-barrio|event,build-barrio|event,cannot,cannot,cannot,cannot,cannot,build-barrio|event,cannot,build-barrio|event,cannot,build-barrio|event,build-barrio|event,"Between 4th-17th October would seem like the best time both in terms of weather and not having any other burns clashing with Elsewhere! 
It would feel unfair to anyone coming from the same region of any regional burns happening, to exclude them by having Elsewhere happen on the same week."
efc1e0dd-95b3-4b53-af14-8fefc1af0b4d,2026-08-25T15:45:50Z,en,Anonymous,want-to-come|other-burns,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,cannot,cannot,cannot,cannot,cannot,cannot,"Rosh Hashanah is going to be from October 1-3 2027 and Yom Kippur will be from October 10 to October 11. 
Radical Inclusion is one of the 11 Principles - it is not inclusive or culturally sensitive to schedule a Burn Event on the High Holy Days of a major world religion. Just something to keep in mind. "
4a491c19-a82a-4baf-b92a-67119a5a1df4,2026-08-25T15:46:17Z,de,Anonymous,want-to-come,event,event,event,event,event,event,cannot,cannot,cannot,cannot,cannot,event,event,event,event,cannot,
1664212b-2446-4cf3-886d-333e6a0e0694,2026-08-25T15:46:50Z,fr,Anonymous,want-to-come|builder-barrio,event,event,event,event,cannot,cannot,cannot,cannot,cannot,build-barrio|event,event,build-barrio|event,event,event,event,event,
e965ef62-816f-4052-863d-fd4ed7175a47,2026-08-25T15:48:52Z,fr,Identified,want-to-come|builder-org|builder-barrio|strike|other-burns,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event,cannot,event|org-strike,build-barrio|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,
4194d50e-95f6-4725-8180-ea7b49d0012a,2026-08-25T15:49:02Z,en,Identified,want-to-come|builder-barrio|other-burns,cannot,cannot,cannot,cannot,cannot,cannot,event,event,build-barrio|event,build-barrio|event,event,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,"I really hope that the event can move to later in the year, rather than before the usual Nowhere dates. May and June are such busy months for other burn events, work commitments and preparation restrictions for some of our key barrio people. Looking at all the information provided, mid to late September and into October seems to be a great period to move the event to. Thank you for all the work!!"
7da550e8-6e31-4441-a931-0d5cb9bfd33e,2026-08-25T15:49:08Z,en,Anonymous,want-to-come,event,event,event,event,event,event,cannot,cannot,cannot,cannot,cannot,event,event,event,event,event,
4afd9c00-c212-4dc3-a4c3-076df94b42ac,2026-08-25T15:55:24Z,en,Anonymous,want-to-come|builder-org|builder-barrio|strike|other-burns,cannot,cannot,cannot,cannot,cannot,build-barrio|build-event,build-barrio|build-event,event,event|org-strike,event|org-strike,cannot,cannot,cannot,cannot,cannot,cannot,"Please, it would be great to clear the Burning Man dates, the preparation time, and the strike, the LNT . BM is a parent to Nowhere/ Elsewhere. Both events are nurishing from each other and it would be very hard for the burner community to have to chose in between both."
78e91253-1f33-4050-9dec-41217df4b9e0,2026-08-25T15:59:07Z,en,Anonymous,want-to-come|builder-barrio,build-barrio|event|org-strike,build-barrio|event|org-strike,cannot,cannot,build-barrio|event|org-strike,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,
10fa3888-8ee6-4141-9cce-1f1e97f1a0f7,2026-08-25T15:59:33Z,en,Anonymous,want-to-come|builder-barrio|other-burns,cannot,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,event,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,org-strike,cannot,cannot,
c6b50810-2d65-47e7-8f96-5a18bc914ddf,2026-08-25T16:05:01Z,en,Anonymous,want-to-come|builder-org|builder-barrio|strike|other-burns,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,"There are no other burns happening in October, and the weather is still nice but not too hot. October is a quiet month compared to spring and summer months overall. For example this year 2026 it was so close to Borderland date-wise that I chose Borderland. From my point of view October would be perfect! <3"
edc9be9d-7f00-4778-ac03-8a26ebd224d4,2026-08-25T16:13:46Z,fr,Anonymous,want-to-come|other-burns,event,event,cannot,cannot,event,event,event,event,event,event,event,event,event,event,event,event,"Ce serait vraiment bien de ne pas empiéter sur Crème Brûlée. Pour ma part, je ferai primer Crème Brûlée sur Elsewhere."
8d166409-a9bb-469b-8348-abbf1a6e1b43,2026-08-25T16:16:11Z,fr,Identified,want-to-come|builder-org|builder-barrio,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,cannot,cannot,cannot,cannot,"I'm a co-lead, so I have too many commitments before May 24th. After that, I'd have very little time to prepare for Elsewhere if I also want to come back for the build; the ideal dates range would be between June 21st and September 13th."
cf03f2a7-b279-4715-9ebf-0f87fe160b05,2026-08-25T16:27:51Z,es,Anonymous,want-to-come,cannot,cannot,cannot,build-barrio|build-event,build-barrio|build-event|event,event,org-strike,cannot,cannot,cannot,build-event,build-barrio|event,org-strike,cannot,cannot,cannot,
22062f01-9183-4cc4-b956-ee3ff41f2d9f,2026-08-25T16:29:33Z,fr,Anonymous,want-to-come|other-burns,event,event,event,event,event,event,cannot,cannot,cannot,cannot,cannot,event,event,event,event,event,
2aa51817-814c-4cc4-92aa-05ebfd695199,2026-08-25T16:29:33Z,en,Identified,want-to-come|builder-org|other-burns,cannot,cannot,cannot,cannot,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,cannot,cannot,cannot,"Late Sep - October is already ""too cold"" to keep the playful hot desert vibe"
dc49fdfb-c22a-4fe5-a239-221cde78c80d,2026-08-25T16:29:47Z,fr,Anonymous,want-to-come|other-burns,event,event,event,event,event,event,cannot,cannot,cannot,cannot,event,event,cannot,cannot,cannot,cannot,
